bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.731350421905518;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.581949472427368;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.589778423309326;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.61623740196228;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.595645427703857;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.6157965660095215;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.549756288528442;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.588729619979858;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.57239031791687;native;HW Fences:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.kpr2z9qp/in_64K.txt /tmp/parsec.blackscholes.kpr2z9qp/prices.txt;seconds;0;4.5370192527771;native;HW Fences:simlarge:4
