bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.384485244750977;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.527324199676514;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.495885372161865;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.409605503082275;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;5.846980571746826;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.465336561203003;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.492322444915772;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.48585844039917;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.392295598983765;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.438815593719482;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.40789532661438;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.414064407348633;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.615925312042236;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.513331651687622;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.379270315170288;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.412120342254639;native;HW Fences const:simlarge:4
parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.u_aik7xu/in_64K.txt /tmp/parsec.blackscholes.u_aik7xu/prices.txt;seconds;0;4.40289044380188;native;HW Fences const:simlarge:4
