bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.67556595802307;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.0924768447876;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.46623206138611;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.2863998413086;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.333749055862427;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.22277879714965;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.28950786590576;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;21.04646325111389;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.28292870521545;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.293480157852173;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.63344717025757;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.362361192703247;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.316255807876587;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.351909160614014;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.392035722732544;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.45238709449768;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.354743719100952;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.172284603118896;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.19564914703369;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.jzemteg1/in_300K.fluid /tmp/parsec.fluidanimate.jzemteg1/out.fluid;seconds;0;19.391011953353882;native;none
