bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.45849323272705;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.274835348129272;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;22.82717037200928;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.58496737480164;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.33719134330749;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.60347318649292;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;22.933226346969604;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;22.68306016921997;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;22.714015245437626;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;22.5490562915802;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.2884213924408;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.20371031761169;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;22.64773821830749;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.431024312973022;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;23.04782605171204;native;none
parsec.ferret;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/ferret/inst/amd64-linux.gcc/bin/ferret /tmp/parsec.ferret.r6ywr0rh/corel lsh /tmp/parsec.ferret.r6ywr0rh/queries 10 20 4 /tmp/parsec.ferret.r6ywr0rh/output.txt;seconds;0;22.823583126068115;native;none
