bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;16.339104413986206;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.39360237121582;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.45488214492798;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.493468999862673;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.158470153808594;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.66702437400818;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.33879542350769;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.423152208328249;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.392032146453856;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.492316246032717;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.438353061676024;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;12.393364191055298;native;none
parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.vz92i_wz/in_300K.fluid /tmp/parsec.fluidanimate.vz92i_wz/out.fluid;seconds;0;13.536370515823364;native;none
